date,city,state,aqi,category,defining_parameter
2023-04-26,"Chicago, IL",Illinois,58,Moderate,NO2
2023-04-27,"Chicago, IL",Illinois,61,Moderate,Ozone
2023-04-28,"Chicago, IL",Illinois,62,Moderate,PM2.5
2023-04-29,"Chicago, IL",Illinois,56,Moderate,PM2.5
2023-04-30,"Chicago, IL",Illinois,29,Good,Ozone
2023-05-01,"Chicago, IL",Illinois,32,Good,Ozone
2023-05-02,"Chicago, IL",Illinois,36,Good,Ozone
2023-05-03,"Chicago, IL",Illinois,46,Good,PM2.5
2023-05-04,"Chicago, IL",Illinois,54,Moderate,PM2.5
2023-05-05,"Chicago, IL",Illinois,74,Moderate,Ozone
2023-05-06,"Chicago, IL",Illinois,55,Moderate,PM2.5
2023-05-07,"Chicago, IL",Illinois,61,Moderate,PM2.5
2023-05-08,"Chicago, IL",Illinois,56,Moderate,PM2.5
2023-05-09,"Chicago, IL",Illinois,43,Good,PM2.5
2023-05-10,"Chicago, IL",Illinois,87,Moderate,Ozone
2023-05-11,"Chicago, IL",Illinois,115,Unhealthy for Sensitive Groups,Ozone
2023-05-12,"Chicago, IL",Illinois,77,Moderate,PM2.5
2023-05-13,"Chicago, IL",Illinois,77,Moderate,PM2.5
2023-05-14,"Chicago, IL",Illinois,54,Moderate,PM2.5
2023-05-15,"Chicago, IL",Illinois,49,Good,NO2
2023-05-16,"Chicago, IL",Illinois,67,Moderate,Ozone
2023-05-17,"Chicago, IL",Illinois,41,Good,Ozone
2023-05-18,"Chicago, IL",Illinois,71,Moderate,Ozone
2023-05-19,"Chicago, IL",Illinois,85,Moderate,PM2.5
2023-05-20,"Chicago, IL",Illinois,55,Moderate,PM2.5
2023-05-21,"Chicago, IL",Illinois,80,Moderate,Ozone
2023-05-22,"Chicago, IL",Illinois,101,Unhealthy for Sensitive Groups,Ozone
2023-05-23,"Chicago, IL",Illinois,133,Unhealthy for Sensitive Groups,Ozone
2023-05-24,"Chicago, IL",Illinois,68,Moderate,PM2.5
2023-05-25,"Chicago, IL",Illinois,45,Good,Ozone
2023-05-26,"Chicago, IL",Illinois,61,Moderate,Ozone
2023-05-27,"Chicago, IL",Illinois,84,Moderate,Ozone
2023-05-28,"Chicago, IL",Illinois,87,Moderate,Ozone
2023-05-29,"Chicago, IL",Illinois,112,Unhealthy for Sensitive Groups,Ozone
2023-05-30,"Chicago, IL",Illinois,133,Unhealthy for Sensitive Groups,Ozone
2023-05-31,"Chicago, IL",Illinois,84,Moderate,Ozone
2023-06-01,"Chicago, IL",Illinois,126,Unhealthy for Sensitive Groups,Ozone
2023-06-02,"Chicago, IL",Illinois,150,Unhealthy for Sensitive Groups,Ozone
2023-06-03,"Chicago, IL",Illinois,136,Unhealthy for Sensitive Groups,Ozone
2023-06-04,"Chicago, IL",Illinois,83,Moderate,PM2.5
2023-06-05,"Chicago, IL",Illinois,90,Moderate,Ozone
